Time;Packets;ED;CD;LLE;SampEn;rec;det;ent;trend;lam;label
04:51:15;1187;22;1.5859542967;-0.000815220361638;0.0689259432328;0.000857632933105;1.0;-0.0;0.0;0.0;normal
04:52:00;1102;22;1.7113292879;-0.000633699131514;0.0624375371167;0.000925069380204;1.0;-0.0;0.0;0.0;normal
04:52:45;1059;22;1.7687162301;0.00180377605108;0.0636342231787;0.000963391136802;1.0;-0.0;0.0;0.0;normal
04:58:00;1040;22;1.16781267672;-0.00135657695346;0.0655044117911;0.000981354268891;1.0;-0.0;0.0;0.0;normal
04:58:45;1352;22;0.945214555476;-0.00223448527621;0.0314452657688;0.000751314800902;1.0;-0.0;0.0;0.0;normal
04:59:30;1473;22;0.886819454719;-0.00250113266051;0.0249369362861;0.00068870523416;1.0;-0.0;0.0;0.0;normal
05:00:15;1592;22;0.886555799143;-0.000256177431007;0.025933666787;0.000636537237428;1.0;-0.0;0.0;0.0;normal
05:01:00;1657;22;1.16592445493;0.000328989067083;0.0286999430588;0.000611246943765;1.0;-0.0;0.0;0.0;normal
05:01:45;1598;22;1.20088258308;0.000489818749998;0.0349839464073;0.000634115409004;1.0;-0.0;0.0;0.0;normal
05:02:30;1571;22;1.32013158647;0.00172795118542;0.0377814347981;0.000645161290323;1.0;-0.0;0.0;0.0;normal
05:03:15;1453;22;1.63881109026;0.000524257225432;0.0592084941687;0.000698324022346;1.0;-0.0;0.0;0.0;normal
05:04:00;1370;22;1.50296348729;0.001007277668;0.0466232781188;0.000741289844329;1.0;-0.0;0.0;0.0;normal
05:04:45;1370;22;1.47427703805;0.000441952629204;0.0460121686214;0.000741289844329;1.0;-0.0;0.0;0.0;normal
05:05:30;1251;22;1.37675753329;-0.000574630092037;0.0364667052924;0.000813008130081;1.0;-0.0;0.0;0.0;normal
05:06:15;1178;22;1.31357481512;0.00128068352254;0.036441551094;0.000864304235091;1.0;-0.0;0.0;0.0;normal
05:07:00;1089;22;1.50170534366;0.00174701020765;0.04332048295;0.000936329588015;1.0;-0.0;0.0;0.0;normal
05:10:45;1160;22;1.34339111996;0.000215818289483;0.0777728859042;0.000877963125549;1.0;-0.0;0.0;0.0;normal
05:11:30;1552;22;1.33828990407;-4.87064296918e-05;0.0390688634992;0.000653167864141;1.0;-0.0;0.0;0.0;normal
05:12:15;1655;22;1.86074349148;-0.00107865078311;0.0362670659202;0.000611995104039;1.0;-0.0;0.0;0.0;normal
05:13:00;1658;22;1.84890710962;-0.000231404760736;0.0365820846158;0.000610873549175;1.0;-0.0;0.0;0.0;normal
05:13:45;1687;22;1.58288847584;0.000672194502528;0.0355074950834;0.000600240096038;1.0;-0.0;0.0;0.0;normal
05:14:30;1684;22;1.47729347067;-0.00121911131381;0.0302885941277;0.000601322910403;1.0;-0.0;0.0;0.0;normal
05:15:15;1681;22;1.45416790137;-0.000485292038803;0.0304173408535;0.000602409638554;1.0;-0.0;0.0;0.0;normal
05:16:00;1676;22;1.40675264755;0.00147068263476;0.029270567567;0.000604229607251;1.0;-0.0;0.0;0.0;normal
05:16:45;1666;22;1.95924097271;0.000703480821008;0.0369166963363;0.000607902735562;1.0;-0.0;0.0;0.0;normal
05:17:30;1682;22;1.56320739411;-0.000752414255095;0.0287052263693;0.000602046959663;1.0;-0.0;0.0;0.0;normal
05:18:15;1669;22;1.54099221768;-0.00225288145606;0.0293856161031;0.000606796116505;1.0;-0.0;0.0;0.0;normal
05:19:00;1704;22;1.25464044825;0.00117809527197;0.0150204292582;0.00544644657049;0.999740714332;3.83578690023;-8.38688460056e-06;0.884228949245;normal
05:19:45;1704;22;1.21089978701;0.000226769853389;0.0143307051266;0.00544644657049;0.999740714332;3.83578690023;-8.38688460056e-06;0.884228949245;normal
05:20:30;1670;22;1.30617195635;-0.00161438027057;0.014988685527;0.00566085405235;0.999740141623;3.83578690023;-8.91032944523e-06;0.886182030793;normal
05:21:15;1697;22;1.31851690444;0.00237947477797;0.0125154771813;0.00548954494449;0.999740596628;3.83578690023;-8.49123435672e-06;0.884630350195;normal
05:22:00;1689;22;1.4942581475;0.000592608523363;0.0191791678221;0.000599520383693;1.0;-0.0;0.0;0.0;normal
05:22:45;1704;22;1.12271899692;-0.00154353275449;0.0185927843243;0.000594177064765;1.0;-0.0;0.0;0.0;normal
05:23:30;1739;22;1.29837590724;-0.00129287146303;0.024618687514;0.00058207217695;1.0;-0.0;0.0;0.0;normal
05:24:15;1739;22;1.2603084318;-0.00115555891727;0.0316858444374;0.00058207217695;1.0;-0.0;0.0;0.0;normal
05:25:00;1745;22;1.11427843933;0.00197173507454;0.0256268508168;0.000580046403712;1.0;-0.0;0.0;0.0;normal
05:25:45;1733;22;1.15452198628;-0.000354239012973;0.0246645005972;0.000584112149533;1.0;-0.0;0.0;0.0;normal
05:26:30;1683;22;1.03832647312;0.000363252420933;0.0257758419819;0.000601684717208;1.0;-0.0;0.0;0.0;normal
05:27:15;1593;22;0.924218806494;0.000722377782492;0.0286059062915;0.000636132315522;1.0;-0.0;0.0;0.0;normal
05:28:00;1528;22;0.940937490159;0.00329401224775;0.0204570142276;0.000663570006636;1.0;-0.0;0.0;0.0;normal
05:28:45;1498;22;1.43055313625;0.000511445653776;0.0297434646988;0.000677048070413;1.0;-0.0;0.0;0.0;normal
05:29:30;1514;22;1.49837267634;-0.00122911125673;0.0233975343187;0.000669792364367;1.0;-0.0;0.0;0.0;normal
05:30:15;1624;22;1.10899083939;-0.000666559945614;0.0196553373294;0.000623830318153;1.0;-0.0;0.0;0.0;normal
05:31:00;1684;22;1.13792210345;-0.00323838600774;0.0212524854742;0.000601322910403;1.0;-0.0;0.0;0.0;normal
05:31:45;1728;22;1.15296937782;-0.000995680528207;0.0240606990844;0.000585823081429;1.0;-0.0;0.0;0.0;normal
05:32:30;1761;22;1.30895987731;-1.33533005157e-05;0.0249271780389;0.000574712643678;1.0;-0.0;0.0;0.0;normal
05:33:15;1759;22;1.29677636942;-0.00106850259395;0.0270016104664;0.000575373993096;1.0;-0.0;0.0;0.0;normal
05:34:00;1767;22;1.28804370193;-2.5964163745e-05;0.0293754767956;0.00057273768614;1.0;-0.0;0.0;0.0;normal
05:34:45;1766;22;1.18614859159;0.0002062567491;0.0283906106869;0.000573065902579;1.0;-0.0;0.0;0.0;normal
05:35:30;1767;22;1.13161166839;6.88805461367e-05;0.0228961592807;0.00057273768614;1.0;-0.0;0.0;0.0;normal
05:36:15;1767;22;1.33901758867;-0.000388482103699;0.0278967243437;0.00057273768614;1.0;-0.0;0.0;0.0;normal
05:37:00;1769;22;1.24180678766;-7.8017172028e-05;0.020267663989;0.000572082379863;1.0;-0.0;0.0;0.0;normal
05:37:45;1770;22;1.40763341386;7.0656016022e-05;0.0235438114715;0.000571755288736;1.0;-0.0;0.0;0.0;normal
05:38:30;1769;22;1.44292336514;-0.000243137629202;0.0243302666623;0.000572082379863;1.0;-0.0;0.0;0.0;normal
05:39:15;1771;22;1.46833772883;2.70511601833e-05;0.0223854011093;0.000571428571429;1.0;-0.0;0.0;0.0;normal
05:40:00;1768;22;1.27618781396;0.000149589362144;0.0214928214154;0.000572409845449;1.0;-0.0;0.0;0.0;normal
05:40:45;1765;22;1.32819752686;0.000227519303766;0.0296490405176;0.000573394495413;1.0;-0.0;0.0;0.0;normal
05:41:30;1764;22;1.43504857765;0.000289120355837;0.0359349053004;0.00057372346529;1.0;-0.0;0.0;0.0;normal
05:42:15;1759;22;1.26097314727;7.43470076272e-05;0.0396472275808;0.000575373993096;1.0;-0.0;0.0;0.0;normal
05:43:00;1758;22;1.40908805122;0.00037828038484;0.0446716290961;0.000575705238918;1.0;-0.0;0.0;0.0;normal
05:43:45;1759;22;1.48592991993;0.00012667721513;0.0505856414843;0.000575373993096;1.0;-0.0;0.0;0.0;normal
05:44:30;1755;22;1.50406320329;-0.000368912480831;0.0496319046978;0.000576701268743;1.0;-0.0;0.0;0.0;normal
05:45:15;1755;22;1.61281229966;0.000374766557921;0.0475729706833;0.000576701268743;1.0;-0.0;0.0;0.0;normal
05:46:00;1756;22;1.4956624057;0.000210761074809;0.0390492363775;0.000576368876081;1.0;-0.0;0.0;0.0;normal
05:46:45;1755;22;1.45290540699;-0.000412019182933;0.0389121767011;0.000576701268743;1.0;-0.0;0.0;0.0;normal
05:47:30;1759;22;1.41422642082;-0.000338740671683;0.0356620504226;0.000575373993096;1.0;-0.0;0.0;0.0;normal
05:48:15;1761;22;1.51277582761;0.000175230898124;0.0396693280879;0.000574712643678;1.0;-0.0;0.0;0.0;normal
05:49:00;1762;22;1.61349249898;-0.000129050896893;0.0425238713955;0.000574382538771;1.0;-0.0;0.0;0.0;normal
05:49:45;1762;22;1.48006159315;-0.000306859906381;0.0341698985816;0.000574382538771;1.0;-0.0;0.0;0.0;normal
05:50:30;1762;22;1.47006881129;0.000150913939207;0.0341606937535;0.000574382538771;1.0;-0.0;0.0;0.0;normal
05:51:15;1760;22;1.55413333972;0.000265467575911;0.0344923662783;0.000575043128235;1.0;-0.0;0.0;0.0;normal
05:52:00;1758;22;1.57415563079;4.96919930764e-05;0.0345423785232;0.000575705238918;1.0;-0.0;0.0;0.0;normal
05:52:45;1756;22;1.88334588222;0.000180786326157;0.0463540118779;0.000576368876081;1.0;-0.0;0.0;0.0;normal
05:53:30;1756;22;1.59401638704;0.000194711028341;0.0488319175766;0.000576368876081;1.0;-0.0;0.0;0.0;normal
05:54:15;1756;22;1.37485576353;-0.000219794928404;0.0456586948492;0.000576368876081;1.0;-0.0;0.0;0.0;normal
05:55:00;1757;22;1.65082994933;-5.31912285526e-05;0.0599433292346;0.000576036866359;1.0;-0.0;0.0;0.0;normal
05:55:45;1760;22;1.49853597527;-3.9127423403e-05;0.0442864586343;0.000575043128235;1.0;-0.0;0.0;0.0;normal
05:56:30;1760;22;1.4077105165;-0.000339266412133;0.0374493733231;0.000575043128235;1.0;-0.0;0.0;0.0;normal
05:57:15;1763;22;1.28015653773;-4.11883739977e-05;0.0316007817782;0.000574052812859;1.0;-0.0;0.0;0.0;normal
05:58:00;1765;22;1.14900202896;-0.000150721706212;0.0288690800838;0.000573394495413;1.0;-0.0;0.0;0.0;normal
05:58:45;1766;22;1.00528725209;-0.000386018321498;0.021286590492;0.000573065902579;1.0;-0.0;0.0;0.0;normal
05:59:30;1769;22;0.941111124861;-0.000160683319565;0.0208542923983;0.000572082379863;1.0;-0.0;0.0;0.0;normal
06:00:15;1770;22;0.986453543241;0.000158524429568;0.018970962;0.000571755288736;1.0;-0.0;0.0;0.0;normal
06:01:00;1770;22;1.34532860676;-1.66446705514e-05;0.0264536683687;0.000571755288736;1.0;-0.0;0.0;0.0;normal
06:01:45;1771;22;1.35768018584;-0.000145110312911;0.0271736587782;0.000571428571429;1.0;-0.0;0.0;0.0;normal
06:02:30;1768;22;1.45424219846;1.38932479354e-05;0.0283954130064;0.000572409845449;1.0;-0.0;0.0;0.0;normal
06:03:15;1766;22;1.08809478523;0.000402287335675;0.0211226334069;0.000573065902579;1.0;-0.0;0.0;0.0;normal
06:04:00;1765;22;1.30722274579;0.000582664008739;0.0275648477927;0.000573394495413;1.0;-0.0;0.0;0.0;normal
06:04:45;1763;22;1.41190173307;-0.000242641704611;0.0313348840376;0.000574052812859;1.0;-0.0;0.0;0.0;normal
06:05:30;1763;22;1.28260440005;-0.000103565552743;0.0309619176817;0.000574052812859;1.0;-0.0;0.0;0.0;normal
06:06:15;1763;22;1.4820074542;0.000208321195336;0.0377766972122;0.000574052812859;1.0;-0.0;0.0;0.0;normal
06:07:00;1763;22;1.49057377889;2.72912449144e-05;0.0387693733685;0.000574052812859;1.0;-0.0;0.0;0.0;normal
06:07:45;1762;22;1.25038024709;-4.59249538248e-05;0.034386918795;0.000574382538771;1.0;-0.0;0.0;0.0;normal
06:08:30;1762;22;1.86421285477;-0.00012446534516;0.051398174;0.000574382538771;1.0;-0.0;0.0;0.0;normal
06:09:15;1762;22;1.75498442454;3.88754223352e-05;0.0478104234179;0.000574382538771;1.0;-0.0;0.0;0.0;normal
06:10:00;1761;22;1.30597784674;0.000112181430943;0.0358993829491;0.000574712643678;1.0;-0.0;0.0;0.0;normal
06:10:45;1761;22;1.51203199121;-2.94989777165e-05;0.0454826201301;0.000574712643678;1.0;-0.0;0.0;0.0;normal
06:11:30;1763;22;1.45253444971;-1.02239595234e-05;0.040984149237;0.000574052812859;1.0;-0.0;0.0;0.0;normal
06:12:15;1764;22;1.42224966079;-0.00021588168799;0.0410660880065;0.00057372346529;1.0;-0.0;0.0;0.0;normal
06:13:00;1767;22;1.54781442374;-0.00011489480497;0.0430002189991;0.000575361913797;1.0;0.636514168295;4.81821059315e-09;0.0;normal
06:13:45;1769;22;1.38970433504;-0.000276821980731;0.0232230937221;0.000572082379863;1.0;-0.0;0.0;0.0;normal
06:14:30;1770;22;1.28736738711;-0.000207088899745;0.0205747479538;0.000571755288736;1.0;-0.0;0.0;0.0;normal
06:15:15;1771;22;1.60543139821;-6.13255092005e-06;0.0229941775828;0.000572081632653;0.998858447489;-0.0;-9.38889644558e-10;0.0;normal
06:16:00;1769;22;1.51117875308;-5.76708964111e-06;0.0264210833434;0.000572736936361;0.998857142857;-0.0;-9.41873261157e-10;0.0;normal
06:16:45;1765;22;1.57150532758;0.000565970702054;0.0311297567241;0.000574052057908;0.998854524628;-0.0;-9.4787798754e-10;0.0;normal
06:17:30;1762;22;1.2401866874;0.000540874709613;0.0294319265381;0.000574382538771;1.0;-0.0;0.0;0.0;normal
06:18:15;1761;22;1.38645586695;-2.67147719436e-05;0.0398948654204;0.000574712643678;1.0;-0.0;0.0;0.0;normal
06:19:00;1761;22;1.40184231609;-0.000433529134825;0.0407733809487;0.000574712643678;1.0;-0.0;0.0;0.0;normal
06:19:45;1763;22;1.32436484985;4.30813324107e-05;0.0360886799324;0.000574052812859;1.0;-0.0;0.0;0.0;normal
06:20:30;1763;22;1.45835178086;0.000137274934806;0.0382755516715;0.000574052812859;1.0;-0.0;0.0;0.0;normal
06:21:15;1762;22;1.48040243064;0.000108576621367;0.0408569815017;0.000574382538771;1.0;-0.0;0.0;0.0;normal
06:22:00;1763;22;1.22906890884;-0.000316137476231;0.0307674219085;0.000574052812859;1.0;-0.0;0.0;0.0;normal
06:22:45;1763;22;1.14265507282;-0.000291211621297;0.0317271738031;0.000574052812859;1.0;-0.0;0.0;0.0;normal
06:23:30;1766;22;1.17461388168;5.20649251347e-05;0.025740102908;0.000573065902579;1.0;-0.0;0.0;0.0;normal
06:24:15;1768;22;1.08828811718;-0.000203351163716;0.0213879599467;0.000572409845449;1.0;-0.0;0.0;0.0;normal
06:25:00;1770;22;1.06146959099;-0.000401062100509;0.023181107854;0.000571755288736;1.0;-0.0;0.0;0.0;normal
06:25:45;1772;22;1.18221324426;-8.62840449128e-05;0.0225328944554;0.000571102227299;1.0;-0.0;0.0;0.0;normal
06:26:30;1751;22;1.01553811932;0.000202643871296;0.0159796476229;0.000578034682081;1.0;-0.0;0.0;0.0;normal
06:27:15;1747;22;1.12630830902;0.00176896744367;0.0193602101264;0.000579374275782;1.0;-0.0;0.0;0.0;normal
06:28:00;1728;22;1.42766718671;0.00108092381239;0.0282279365659;0.000585823081429;1.0;-0.0;0.0;0.0;normal
06:28:45;1705;22;1.29447995946;-0.000300499378873;0.0293970524127;0.000593824228029;1.0;-0.0;0.0;0.0;normal
06:29:30;1711;22;1.48233939936;0.000937920387527;0.040761029045;0.000591715976331;1.0;-0.0;0.0;0.0;normal
06:30:15;1712;22;1.59136182484;1.24227097895e-05;0.0408981437685;0.000591366055588;1.0;-0.0;0.0;0.0;normal
06:31:00;1727;22;1.32762846725;-0.00156230262747;0.0311849070784;0.000586166471278;1.0;-0.0;0.0;0.0;normal
06:31:45;1749;22;1.12150544322;-0.00124693075921;0.0249105875005;0.000578703703704;1.0;-0.0;0.0;0.0;normal
06:32:30;1764;22;1.2518962806;-0.000460303558133;0.0248498666983;0.00057372346529;1.0;-0.0;0.0;0.0;normal
06:33:15;1765;22;1.13861184576;-0.000315927513643;0.0247909368047;0.000573394495413;1.0;-0.0;0.0;0.0;normal
06:34:00;1766;22;0.996922796992;0.000353177194782;0.0233986028813;0.000573065902579;1.0;-0.0;0.0;0.0;normal
06:34:45;1767;22;0.979524118949;-0.000172938962266;0.0235090752845;0.00057273768614;1.0;-0.0;0.0;0.0;normal
06:35:30;1767;22;0.942437356271;-0.000109025054606;0.0215966077294;0.00057273768614;1.0;-0.0;0.0;0.0;normal
06:36:15;1769;22;1.49346908897;-0.00029600020392;0.0246997517348;0.000572082379863;1.0;-0.0;0.0;0.0;normal
06:37:00;1749;22;1.47106126379;9.3653817358e-05;0.0270094694138;0.000578703703704;1.0;-0.0;0.0;0.0;normal
06:37:45;1714;22;1.34074595274;0.00174639298946;0.0304961489135;0.000590667454223;1.0;-0.0;0.0;0.0;normal
06:38:30;1665;22;1.27497865992;0.00268550994997;0.0189271077924;0.000608272506083;1.0;-0.0;0.0;0.0;normal
06:39:15;1625;22;2.30234371356;0.000758183872613;0.0536308943936;0.000623441396509;1.0;-0.0;0.0;0.0;normal
06:40:00;1589;22;1.93855333234;0.000189078572599;0.054744713862;0.000637755102041;1.0;-0.0;0.0;0.0;normal
06:40:45;1590;22;1.98708363986;0.000228390565128;0.0523844895935;0.0006373486297;1.0;-0.0;0.0;0.0;normal
06:41:30;1572;22;2.02134137961;-0.000309365335007;0.0493089820722;0.000644745325596;1.0;-0.0;0.0;0.0;normal
06:42:15;1556;22;2.07845853029;0.000532747052683;0.0531762041032;0.000651465798046;1.0;-0.0;0.0;0.0;normal
06:43:00;1565;22;2.09868670714;0.000503305630606;0.0641701471064;0.000647668393782;1.0;-0.0;0.0;0.0;normal
06:43:45;1499;22;2.04577890012;-0.000420767172897;0.0610926119983;0.000676589986468;1.0;-0.0;0.0;0.0;normal
06:44:30;1464;22;1.98372323098;0.00120244745865;0.0686618549949;0.000693000693001;1.0;-0.0;0.0;0.0;normal
06:45:15;1457;22;1.78607147548;0.000619335615254;0.0358637695558;0.000696378830084;1.0;-0.0;0.0;0.0;normal
06:46:00;1494;22;1.17757629006;-0.00139165260816;0.02393132912;0.000678886625933;1.0;-0.0;0.0;0.0;normal
06:46:45;1557;22;1.0518825982;-0.00296342147689;0.0282828007376;0.000651041666667;1.0;-0.0;0.0;0.0;normal
06:47:30;1657;22;1.10964555606;8.44657682741e-05;0.0266754723862;0.000611246943765;1.0;-0.0;0.0;0.0;normal
06:48:15;1716;22;1.12963522351;-0.000403228384904;0.0252895143849;0.000589970501475;1.0;-0.0;0.0;0.0;normal
06:49:00;1693;22;1.26397294295;-0.00234292000273;0.0271774382694;0.000598086124402;1.0;-0.0;0.0;0.0;normal
06:49:45;1670;22;1.34149847742;0.00236100675046;0.0245940018793;0.000606428138266;1.0;-0.0;0.0;0.0;normal
06:50:30;1630;22;1.58006620781;0.00260067686674;0.0298243582825;0.000621504039776;1.0;-0.0;0.0;0.0;normal
06:51:15;1632;22;1.35433129048;0.000286102472584;0.0218446343178;0.000620732464308;1.0;-0.0;0.0;0.0;normal
06:52:00;1659;22;1.13359546122;-0.00282458322171;0.0235257942883;0.000610500610501;1.0;-0.0;0.0;0.0;normal
06:52:45;1702;22;1.22965830443;-0.00229799710663;0.0265132872625;0.00059488399762;1.0;-0.0;0.0;0.0;normal
06:53:30;1743;22;1.03439473842;0.0016825676328;0.0247080313209;0.000580720092915;1.0;-0.0;0.0;0.0;normal
06:54:15;1744;22;1.07964753467;-0.00089647690654;0.0257536626497;0.000581730430767;1.0;0.636514168295;-7.29332711318e-10;0.0;normal
06:55:00;1752;22;1.02996635092;-0.00130871900143;0.0234396630575;0.000579035703642;1.0;0.636514168295;-7.31725697071e-10;0.0;normal
06:55:45;1766;22;1.5133722544;-4.68328338523e-05;0.0311191891344;0.000573065902579;1.0;-0.0;0.0;0.0;normal
06:56:30;1764;22;1.53820248398;1.00006272847e-06;0.0364837337517;0.00057372346529;1.0;-0.0;0.0;0.0;normal
06:57:15;1762;22;1.36756006374;0.000552352636273;0.0334806924381;0.000574382538771;1.0;-0.0;0.0;0.0;normal
06:58:00;1757;22;1.40015026504;3.04302993401e-05;0.0395206127197;0.000576036866359;1.0;-0.0;0.0;0.0;normal
06:58:45;1757;22;1.40534689274;0.000189171433963;0.0379802775916;0.000576036866359;1.0;-0.0;0.0;0.0;normal
06:59:30;1758;22;1.35079535098;-5.33046057716e-06;0.0393567815836;0.000575705238918;1.0;-0.0;0.0;0.0;normal
07:00:15;1760;22;1.35000171361;-0.000568726725443;0.0320861851785;0.000575043128235;1.0;-0.0;0.0;0.0;normal
07:01:00;1764;22;1.12484082136;-0.000212166334429;0.0227354169236;0.00057372346529;1.0;-0.0;0.0;0.0;normal
07:01:45;1763;22;1.0991142177;-0.000190745558263;0.0249594100923;0.000574052812859;1.0;-0.0;0.0;0.0;normal
07:02:30;1762;22;1.14430340205;0.000330913828829;0.0258284365209;0.000574382538771;1.0;-0.0;0.0;0.0;normal
07:03:15;1762;22;1.21067226357;0.000470197339214;0.0290355284447;0.000574382538771;1.0;-0.0;0.0;0.0;normal
07:04:00;1762;22;1.48096666328;-0.00042838449034;0.0396680243515;0.000574382538771;1.0;-0.0;0.0;0.0;normal
07:04:45;1763;22;1.50952140138;-8.84005886205e-05;0.0366154468694;0.000574052812859;1.0;-0.0;0.0;0.0;normal
07:05:30;1763;22;1.47700974694;7.95824099188e-05;0.0342324053555;0.000574052812859;1.0;-0.0;0.0;0.0;normal
07:06:15;1762;22;1.4606599986;0.000230686714507;0.0366365136584;0.000574382538771;1.0;-0.0;0.0;0.0;normal
07:07:00;1762;22;1.2550747731;-7.93335541527e-05;0.0326920939465;0.000574382538771;1.0;-0.0;0.0;0.0;normal
07:07:45;1765;22;1.4774277421;-0.000251555780351;0.0333564832322;0.000573394495413;1.0;-0.0;0.0;0.0;normal
07:08:30;1766;22;1.41976498373;-0.000248574451854;0.0316929050492;0.000573065902579;1.0;-0.0;0.0;0.0;normal
07:09:15;1766;22;1.36919975468;-0.000103767926905;0.0296613880833;0.000573722711636;0.998855180309;-0.0;-1.20435463021e-10;0.0;normal
07:10:00;1766;22;1.36914906621;0.000244904807251;0.0291397896857;0.000573722711636;0.998855180309;-0.0;-1.20435463021e-10;0.0;normal
07:10:45;1766;22;1.47907611643;9.29206783399e-05;0.0302396348154;0.000573065902579;1.0;-0.0;0.0;0.0;normal
07:11:30;1768;22;1.46353607554;-0.000183590054534;0.0264642265561;0.000572409845449;1.0;-0.0;0.0;0.0;normal
07:12:15;1766;22;1.26154808135;-0.000179839819809;0.0230683371554;0.000573065902579;1.0;-0.0;0.0;0.0;normal
07:13:00;1764;22;1.28829230968;0.000154769088444;0.0216364362843;0.00057372346529;1.0;-0.0;0.0;0.0;normal
07:13:45;1737;22;1.21427868534;0.00104655102729;0.0216781625804;0.000582750582751;1.0;-0.0;0.0;0.0;normal
07:14:30;1711;22;1.30309523446;0.00157707304732;0.0239075000366;0.000591715976331;1.0;-0.0;0.0;0.0;normal
07:15:15;1702;22;1.36755151797;0.00165541110022;0.025866899605;0.00059488399762;1.0;-0.0;0.0;0.0;normal
07:16:00;1689;22;1.72097974372;-0.00102932483846;0.0332736580957;0.000599520383693;1.0;-0.0;0.0;0.0;normal
07:16:45;1707;22;1.42931372912;-0.00062365957192;0.0257834479695;0.000593119810202;1.0;-0.0;0.0;0.0;normal
07:17:30;1713;22;1.36906942491;-0.000262040929164;0.026032252595;0.000591016548463;1.0;-0.0;0.0;0.0;normal
07:18:15;1723;22;1.29244954537;0.00040168825885;0.0226182190162;0.000587544065805;1.0;-0.0;0.0;0.0;normal
07:19:00;1734;22;1.13270610534;-0.000701285854036;0.0216948036409;0.000583771161705;1.0;-0.0;0.0;0.0;normal
07:19:45;1723;22;1.09240188783;-0.00106126756558;0.0247207509773;0.000587544065805;1.0;-0.0;0.0;0.0;normal
07:20:30;1720;22;1.08078402087;0.00143776360145;0.0235945504127;0.00058858151854;1.0;-0.0;0.0;0.0;normal
07:21:15;1719;22;1.12837887441;0.000837048503666;0.0294639085368;0.000588928150766;1.0;-0.0;0.0;0.0;normal
07:22:00;1721;22;1.34913650056;-0.00126957758516;0.0384091067608;0.000588235294118;1.0;-0.0;0.0;0.0;normal
07:22:45;1740;22;1.23512816104;-0.00158344829755;0.0296470470409;0.000581733566027;1.0;-0.0;0.0;0.0;normal
