@relation anomalous-traffic

@attribute ts numeric
@attribute pkts numeric
@attribute cd numeric
@attribute lle numeric
@attribute sampen numeric
@attribute rec numeric
@attribute det numeric
@attribute ent numeric
@attribute trend numeric
@attribute lam numeric
@attribute class {normal, anomaly}

@data
1276400676.04,187,2.08716171457,0.0,0.0500987349409,0.00602409638554,1.0,-0.0,0.0,0.0,normal
1276400721.04,193,2.01684838778,0.0,0.0318235327979,0.00581395348837,1.0,-0.0,0.0,0.0,normal
1276400766.04,223,2.1516246027,0.0,0.0380949785608,0.0049504950495,1.0,-0.0,0.0,0.0,normal
1276400811.04,238,1.80168084599,0.0,0.0396614387397,0.00460829493088,1.0,-0.0,0.0,0.0,normal
1276400856.04,266,1.61073682749,0.0,0.0317714176528,0.00408163265306,1.0,-0.0,0.0,0.0,normal
1276400901.04,294,1.80146870925,0.0,0.0248513163917,0.003663003663,1.0,-0.0,0.0,0.0,normal
1276400946.04,274,2.13635577977,0.0,0.0450665827084,0.00395256916996,1.0,-0.0,0.0,0.0,normal
1276400991.04,278,2.75724775167,0.0,0.0462654492745,0.00389105058366,1.0,-0.0,0.0,0.0,normal
1276401036.04,271,2.36109421452,0.0,0.0385507279714,0.004,1.0,-0.0,0.0,0.0,normal
1276401081.04,236,1.59036002052,0.0,0.0282760545535,0.0046511627907,1.0,-0.0,0.0,0.0,normal
1276401126.04,257,1.93228392733,0.0,0.0343220284369,0.00423728813559,1.0,-0.0,0.0,0.0,normal
1276401171.04,246,1.92196016105,0.0,0.0364989977533,0.00444444444444,1.0,-0.0,0.0,0.0,normal
1276401216.04,236,2.36653728858,0.0,0.0869340482301,0.0046511627907,1.0,-0.0,0.0,0.0,normal
1276401261.04,269,1.93662704513,0.0,0.0370598186064,0.00403225806452,1.0,-0.0,0.0,0.0,normal
1276401306.04,253,2.74513262942,0.0,0.038246874405,0.00431034482759,1.0,-0.0,0.0,0.0,normal
1276401351.04,270,1.93252069687,0.0,0.029825771169,0.00401606425703,1.0,-0.0,0.0,0.0,normal
1276401396.04,269,2.15433017097,0.0,0.0297657417158,0.00403225806452,1.0,-0.0,0.0,0.0,normal
1276401441.04,252,2.51229901795,0.0,0.0223228723097,0.004329004329,1.0,-0.0,0.0,0.0,normal
1276401486.04,251,2.10991877079,0.0,0.0336228461428,0.00434782608696,1.0,-0.0,0.0,0.0,normal
1276401531.04,225,2.18645525364,0.0,0.0298786126405,0.00490196078431,1.0,-0.0,0.0,0.0,normal
1276401576.04,210,2.18862423667,0.0,0.0357056376952,0.00529100529101,1.0,-0.0,0.0,0.0,normal
1276401621.04,197,2.48077718681,0.0,0.030173317031,0.00568181818182,1.0,-0.0,0.0,0.0,normal
1276401666.04,206,1.9355261684,0.0,0.0273939230108,0.00540540540541,1.0,-0.0,0.0,0.0,normal
1276401711.04,218,2.84073538615,0.0,0.0155178928336,0.00507614213198,1.0,-0.0,0.0,0.0,normal
1276401756.04,231,2.37281533901,0.0,0.0338332280053,0.0047619047619,1.0,-0.0,0.0,0.0,normal
1276401801.04,233,2.40127395506,0.0,0.0454307415627,0.00471698113208,1.0,-0.0,0.0,0.0,normal
1276401846.04,235,2.3955598084,0.0,0.0370530989044,0.00467289719626,1.0,-0.0,0.0,0.0,normal
1276401891.04,238,2.74268197163,0.0,0.0511955694374,0.00460829493088,1.0,-0.0,0.0,0.0,normal
1276401936.04,265,2.33489153692,0.0,0.0226488411641,0.00409836065574,1.0,-0.0,0.0,0.0,normal
1276401981.04,451,2.09131501607,0.0,0.0878362432795,0.00232558139535,1.0,-0.0,0.0,0.0,normal
1276402026.04,528,1.89333654956,0.0,0.0909842513157,0.00197238658777,1.0,-0.0,0.0,0.0,normal
1276402071.04,727,1.93517670669,0.0,0.0690388664961,0.0014164305949,1.0,-0.0,0.0,0.0,normal
1276402116.04,760,2.05077810792,0.0,0.0718045027267,0.00135317997294,1.0,-0.0,0.0,0.0,normal
1276402161.04,598,2.07243132386,0.0,0.0815928910846,0.00173310225303,1.0,-0.0,0.0,0.0,normal
1276402206.04,575,2.40447636475,0.0,0.049495182114,0.00180505415162,1.0,-0.0,0.0,0.0,normal
1276402251.04,380,2.50095927084,0.0,0.0442081454284,0.00278551532033,1.0,-0.0,0.0,0.0,normal
1276402296.04,297,2.2601675633,0.0,0.0372115918021,0.0036231884058,1.0,-0.0,0.0,0.0,normal
1276402341.04,255,2.05539608969,0.0,0.0369310607828,0.0042735042735,1.0,-0.0,0.0,0.0,normal
1276402386.04,181,1.69490746891,0.0,0.0422729738025,0.00625,1.0,-0.0,0.0,0.0,normal
1276402431.04,155,1.89239026706,0.0,0.0111528309352,0.00746268656716,1.0,-0.0,0.0,0.0,normal
1276402476.04,167,1.71965933675,0.0,0.0382586286441,0.00684931506849,1.0,-0.0,0.0,0.0,normal
1276402521.04,274,1.38526724069,0.0,0.0402554454823,0.00395256916996,1.0,-0.0,0.0,0.0,normal
1276402566.04,280,2.14370444581,0.0,0.0371357284212,0.003861003861,1.0,-0.0,0.0,0.0,normal
1276402611.04,288,1.48001736758,0.0,0.0116301143742,0.00374531835206,1.0,-0.0,0.0,0.0,normal
1276402656.04,311,2.13624018372,0.0,0.0341116824106,0.00344827586207,1.0,-0.0,0.0,0.0,normal
1276402701.04,225,2.19241344703,0.0,0.0316752699831,0.00490196078431,1.0,-0.0,0.0,0.0,normal
1276402746.04,236,2.58908517521,0.0,0.0437001853853,0.0046511627907,1.0,-0.0,0.0,0.0,normal
1276402791.04,232,2.57469703023,0.0,0.0496485206894,0.00473933649289,1.0,-0.0,0.0,0.0,normal
1276402836.04,197,3.17070531651,0.0,0.0749600941377,0.00568181818182,1.0,-0.0,0.0,0.0,normal
1276402881.04,176,2.38670982473,0.0,0.0366101757348,0.00645161290323,1.0,-0.0,0.0,0.0,normal
1276402926.04,139,0.845855527687,0.0,0.0118718969745,0.00847457627119,1.0,-0.0,0.0,0.0,normal
1276402971.04,129,1.03966181435,0.0,0.0,0.00925925925926,1.0,-0.0,0.0,0.0,normal
1276403016.04,140,1.26051700558,0.0,0.0230316634007,0.00840336134454,1.0,-0.0,0.0,0.0,normal
1276403061.04,155,1.48101460913,0.0,0.0198808092625,0.00746268656716,1.0,-0.0,0.0,0.0,normal
1276403106.04,160,1.98806373623,0.0,0.0118661770137,0.00719424460432,1.0,-0.0,0.0,0.0,normal
1276403151.04,167,1.85176256312,0.0,0.0264431478791,0.00684931506849,1.0,-0.0,0.0,0.0,normal
1276403196.04,153,2.33000494561,0.0,0.0255939146489,0.00757575757576,1.0,-0.0,0.0,0.0,normal
1276403241.04,141,2.02150346041,0.0,0.0,0.00833333333333,1.0,-0.0,0.0,0.0,normal
1276403286.04,147,1.57176768494,0.0,0.0130461545459,0.00793650793651,1.0,-0.0,0.0,0.0,normal
1276403331.04,154,1.19158124893,0.0,0.0235914350983,0.00751879699248,1.0,-0.0,0.0,0.0,normal
1276403376.04,179,1.65355175454,0.0,0.0440989008085,0.00632911392405,1.0,-0.0,0.0,0.0,normal
1276403421.04,205,1.86021592406,0.0,0.0226579447175,0.0054347826087,1.0,-0.0,0.0,0.0,normal
1276403466.04,220,2.42691924599,0.0,0.0450831855084,0.00502512562814,1.0,-0.0,0.0,0.0,normal
1276403511.04,231,1.88792557588,0.0,0.0189638507805,0.0047619047619,1.0,-0.0,0.0,0.0,normal
1276403556.04,236,2.24809050083,0.0,0.0292807576835,0.0046511627907,1.0,-0.0,0.0,0.0,normal
1276403601.04,222,2.17062146429,0.0,0.0294643802105,0.00497512437811,1.0,-0.0,0.0,0.0,normal
1276403646.04,219,1.6935613195,0.0,0.0293348338411,0.00505050505051,1.0,-0.0,0.0,0.0,normal
1276403691.04,222,1.66917385216,0.0,0.0315632320059,0.00497512437811,1.0,-0.0,0.0,0.0,normal
1276403736.04,209,1.65085665209,0.0,0.0335820441117,0.00531914893617,1.0,-0.0,0.0,0.0,normal
1276403781.04,216,2.19394173455,0.0,0.0274279168908,0.00512820512821,1.0,-0.0,0.0,0.0,normal
1276403826.04,219,2.33421769192,0.0,0.0410885813957,0.00505050505051,1.0,-0.0,0.0,0.0,normal
1276403871.04,197,1.75536519261,0.0,0.0245833228269,0.00568181818182,1.0,-0.0,0.0,0.0,normal
1276403916.04,208,1.7840864868,0.0,0.0170577616506,0.00534759358289,1.0,-0.0,0.0,0.0,normal
1276403961.04,187,1.59727955607,0.0,0.0308382107548,0.00602409638554,1.0,-0.0,0.0,0.0,normal
1276404006.04,183,2.51680569589,0.0,0.0223271342729,0.00617283950617,1.0,-0.0,0.0,0.0,normal
1276404051.04,207,1.78639786185,0.0,0.0343864094152,0.00537634408602,1.0,-0.0,0.0,0.0,normal
1276404096.04,201,2.63202737153,0.0,0.0227849571225,0.00555555555556,1.0,-0.0,0.0,0.0,normal
1276404141.04,213,1.81539567208,0.0,0.0213495078502,0.00520833333333,1.0,-0.0,0.0,0.0,normal
1276404186.04,199,2.01340945629,0.0,0.0239470481605,0.00561797752809,1.0,-0.0,0.0,0.0,normal
1276404231.04,175,1.46838660466,0.0,0.0167633200297,0.00649350649351,1.0,-0.0,0.0,0.0,normal
1276404276.04,155,1.90977141264,0.0,0.048814201162,0.00746268656716,1.0,-0.0,0.0,0.0,normal
1276404321.04,148,1.76760838624,0.0,0.0416196366612,0.00787401574803,1.0,-0.0,0.0,0.0,normal
1276404366.04,151,1.29319383099,0.0,0.0125213938219,0.00769230769231,1.0,-0.0,0.0,0.0,normal
1276404411.04,165,2.75971900004,0.0,0.0429137080035,0.00694444444444,1.0,-0.0,0.0,0.0,normal
1276404456.04,283,1.36354001812,0.0,0.0205043178388,0.00381679389313,1.0,-0.0,0.0,0.0,normal
1276404501.04,280,2.49819463449,0.0,0.102907427859,0.003861003861,1.0,-0.0,0.0,0.0,normal
1276404546.04,288,2.37050825823,0.0,0.0944359224686,0.00374531835206,1.0,-0.0,0.0,0.0,normal
1276404591.04,298,2.89008733246,0.0,0.0626574232419,0.00361010830325,1.0,-0.0,0.0,0.0,normal
1276404636.04,197,2.08378895283,0.0,0.0390378981146,0.00568181818182,1.0,-0.0,0.0,0.0,normal
1276404681.04,194,1.98468459031,0.0,0.052365367835,0.00578034682081,1.0,-0.0,0.0,0.0,normal
1276404726.04,181,3.04750324046,0.0,0.0700558502795,0.00625,1.0,-0.0,0.0,0.0,normal
1276404771.04,160,2.28344224221,0.0,0.105149640133,0.00719424460432,1.0,-0.0,0.0,0.0,normal
1276404816.04,166,2.71272873095,0.0,0.0708417096993,0.00689655172414,1.0,-0.0,0.0,0.0,normal
1276404861.04,180,2.21997597724,0.0,0.0530714098692,0.0062893081761,1.0,-0.0,0.0,0.0,normal
1276404906.04,184,2.97473260511,0.0,0.0390572468107,0.00613496932515,1.0,-0.0,0.0,0.0,normal
1276404951.04,184,2.00945060014,0.0,0.0353781263754,0.00613496932515,1.0,-0.0,0.0,0.0,normal
1276404996.04,179,1.72702008036,0.0,0.0666275607039,0.00632911392405,1.0,-0.0,0.0,0.0,normal
1276405041.04,176,2.49660229358,0.0,0.0749178594731,0.00645161290323,1.0,-0.0,0.0,0.0,normal
1276405086.04,200,2.02174200665,0.0,0.031445477955,0.00558659217877,1.0,-0.0,0.0,0.0,normal
1276405131.04,208,2.23135139233,0.0,0.0793871377246,0.00534759358289,1.0,-0.0,0.0,0.0,normal
1276405176.04,205,1.8886563445,0.0,0.0278927615641,0.0054347826087,1.0,-0.0,0.0,0.0,normal
1276405221.04,204,2.0062106025,0.0,0.0489009560947,0.00546448087432,1.0,-0.0,0.0,0.0,normal
1276405266.04,171,2.30919306226,0.0,0.0400092020233,0.00666666666667,1.0,-0.0,0.0,0.0,normal
1276405311.04,166,1.77570232653,0.0,0.0359218799177,0.00689655172414,1.0,-0.0,0.0,0.0,normal
1276405356.04,168,1.40540464642,0.0,0.0468765318212,0.00680272108844,1.0,-0.0,0.0,0.0,normal
1276405401.04,155,2.24926327289,0.0,0.0823231186396,0.00746268656716,1.0,-0.0,0.0,0.0,normal
1276405446.04,170,1.41126401764,0.0,0.00880108291419,0.00671140939597,1.0,-0.0,0.0,0.0,normal
1276405491.04,164,1.10236040866,0.0,0.0162030510816,0.00699300699301,1.0,-0.0,0.0,0.0,normal
1276405536.04,167,1.80611866217,0.0,0.0857186342315,0.00684931506849,1.0,-0.0,0.0,0.0,normal
1276405581.04,181,1.90499158354,0.0,0.0139756474102,0.00625,1.0,-0.0,0.0,0.0,normal
1276405626.04,197,1.97744486125,0.0,0.0230521526464,0.00568181818182,1.0,-0.0,0.0,0.0,normal
1276405671.04,435,2.16763938151,0.0,0.0754425781746,0.0024154589372,1.0,-0.0,0.0,0.0,normal
1276405716.04,621,2.37128674552,0.0,0.0750097881584,0.00166666666667,1.0,-0.0,0.0,0.0,normal
1276405761.04,790,2.42123005214,0.0,0.0745958761959,0.00130039011704,1.0,-0.0,0.0,0.0,normal
1276405806.04,833,2.6655672441,0.0,0.075198165103,0.0012315270936,1.0,-0.0,0.0,0.0,normal
1276405851.04,619,2.49264883969,0.0,0.0444039974136,0.00167224080268,1.0,-0.0,0.0,0.0,normal
1276405896.04,419,2.65134266322,0.0,0.0849271207716,0.00251256281407,1.0,-0.0,0.0,0.0,normal
1276405941.04,247,2.70997111296,0.0,0.0842353936902,0.00442477876106,1.0,-0.0,0.0,0.0,normal
1276405986.04,193,1.69183362684,0.0,0.0179730571782,0.00581395348837,1.0,-0.0,0.0,0.0,normal
1276406031.04,272,1.65516361066,0.0,0.0179235856857,0.00398406374502,1.0,-0.0,0.0,0.0,normal
1276406076.04,278,2.9895015738,0.0,0.0501821702389,0.00389105058366,1.0,-0.0,0.0,0.0,normal
1276406121.04,280,2.98788610735,0.0,0.0514953705239,0.003861003861,1.0,-0.0,0.0,0.0,normal
1276406166.04,301,2.54546415452,0.0,0.0767136869789,0.00357142857143,1.0,-0.0,0.0,0.0,normal
1276406211.04,201,2.54761525272,0.0,0.0608461407773,0.00555555555556,1.0,-0.0,0.0,0.0,normal
1276406256.04,199,3.00153453311,0.0,0.0163210783476,0.00561797752809,1.0,-0.0,0.0,0.0,normal
1276406301.04,196,1.91136037525,0.0,0.0375587544305,0.00571428571429,1.0,-0.0,0.0,0.0,normal
1276406346.04,175,2.27326426397,0.0,0.0234152284541,0.00649350649351,1.0,-0.0,0.0,0.0,normal
1276406391.04,171,2.28379497864,0.0,0.035004036789,0.00666666666667,1.0,-0.0,0.0,0.0,normal
1276406436.04,163,1.7218234088,0.0,0.013539419131,0.00704225352113,1.0,-0.0,0.0,0.0,normal
1276406481.04,150,1.63387596494,0.0,0.0187444684453,0.0077519379845,1.0,-0.0,0.0,0.0,normal
1276406526.04,148,1.55890700298,0.0,0.0172199905545,0.00787401574803,1.0,-0.0,0.0,0.0,normal
1276406571.04,143,1.64809274484,0.0,0.0340407612601,0.00819672131148,1.0,-0.0,0.0,0.0,normal
1276406616.04,139,1.77535811426,0.0,0.0,0.00847457627119,1.0,-0.0,0.0,0.0,normal
1276406661.04,141,1.19170604561,0.0,0.0174390399784,0.00833333333333,1.0,-0.0,0.0,0.0,normal
1276406976.04,135,2.36834130628,0.0,0.0,0.00877192982456,1.0,-0.0,0.0,0.0,normal
1276407021.04,168,1.87820923499,0.0,0.043906206011,0.00680272108844,1.0,-0.0,0.0,0.0,normal
1276407066.04,168,2.50049451271,0.0,0.0841554288091,0.00680272108844,1.0,-0.0,0.0,0.0,normal
1276407111.04,175,2.39071035154,0.0,0.0204960524434,0.00649350649351,1.0,-0.0,0.0,0.0,normal
1276407156.04,201,2.04637396618,0.0,0.0355575170829,0.00555555555556,1.0,-0.0,0.0,0.0,normal
1276407201.04,188,1.49810257867,0.0,0.0214704544767,0.0059880239521,1.0,-0.0,0.0,0.0,normal
1276407246.04,186,1.69600259369,0.0,0.00684713252847,0.00606060606061,1.0,-0.0,0.0,0.0,normal
1276407291.04,182,0.719529839043,0.0,0.01041577657,0.00621118012422,1.0,-0.0,0.0,0.0,normal
1276407336.04,162,1.23109016972,0.0,0.0346377998602,0.00709219858156,1.0,-0.0,0.0,0.0,normal
1276407381.04,174,1.229279686,0.0,0.0198871510286,0.00653594771242,1.0,-0.0,0.0,0.0,normal
1276407426.04,178,2.0398540865,0.0,0.025378414103,0.00636942675159,1.0,-0.0,0.0,0.0,normal
1276407471.04,186,1.8633173735,0.0,0.0390328152335,0.00606060606061,1.0,-0.0,0.0,0.0,normal
1276407516.04,183,2.04667702051,0.0,0.0372229067666,0.00617283950617,1.0,-0.0,0.0,0.0,normal
1276407561.04,167,1.76115854663,0.0,0.00580786802078,0.00684931506849,1.0,-0.0,0.0,0.0,normal
1276407606.04,156,2.22808349827,0.0,0.00533355863744,0.00740740740741,1.0,-0.0,0.0,0.0,normal
1276407651.04,149,2.0585136684,0.0,0.0164245108835,0.0078125,1.0,-0.0,0.0,0.0,normal
1276407696.04,169,1.42110604406,0.0,0.0219776548483,0.00675675675676,1.0,-0.0,0.0,0.0,normal
1276407741.04,187,2.44589107575,0.0,0.0277357807121,0.00602409638554,1.0,-0.0,0.0,0.0,normal
1276407786.04,272,2.39104200501,0.0,0.0858682319096,0.00398406374502,1.0,-0.0,0.0,0.0,normal
1276407831.04,279,2.57450890715,0.0,0.0896217761953,0.00387596899225,1.0,-0.0,0.0,0.0,normal
1276407876.04,261,2.51093318574,0.0,0.0681831762652,0.00416666666667,1.0,-0.0,0.0,0.0,normal
1276407921.04,245,2.12957817361,0.0,0.0888291382154,0.00446428571429,1.0,-0.0,0.0,0.0,normal
1276407966.04,144,0.995181611505,0.0,0.0147927460062,0.00813008130081,1.0,-0.0,0.0,0.0,normal
1276408146.04,152,2.11982237165,0.0,0.0228704630665,0.00763358778626,1.0,-0.0,0.0,0.0,normal
1276408191.04,173,2.32329484446,0.0,0.0290770199052,0.00657894736842,1.0,-0.0,0.0,0.0,normal
1276408236.04,166,2.29661122466,0.0,0.115839200594,0.00689655172414,1.0,-0.0,0.0,0.0,normal
1276408281.04,169,2.77199252645,0.0,0.087638674932,0.00675675675676,1.0,-0.0,0.0,0.0,normal
1276408326.04,164,1.95929656208,0.0,0.0031475189128,0.00699300699301,1.0,-0.0,0.0,0.0,normal
1276408371.04,162,1.70298711866,0.0,0.0387518203157,0.00709219858156,1.0,-0.0,0.0,0.0,normal
1276408416.04,158,2.12543467984,0.0,0.0564728940718,0.00729927007299,1.0,-0.0,0.0,0.0,normal
1276408461.04,179,1.57760846597,0.0,0.0186066290836,0.00632911392405,1.0,-0.0,0.0,0.0,normal
1276408506.04,175,2.375190191,0.0,0.0356430473289,0.00649350649351,1.0,-0.0,0.0,0.0,normal
1276408551.04,173,2.14582684201,0.0,0.0858197267176,0.00657894736842,1.0,-0.0,0.0,0.0,normal
1276408596.04,180,1.96889140145,0.0,0.0488800014958,0.0062893081761,1.0,-0.0,0.0,0.0,normal
1276408641.04,185,1.41380597854,0.0,0.0183613630166,0.00609756097561,1.0,-0.0,0.0,0.0,normal
1276408686.04,193,2.32234488659,0.0,0.0446461155491,0.00581395348837,1.0,-0.0,0.0,0.0,normal
1276408731.04,194,2.22674444429,0.0,0.0443827379836,0.00578034682081,1.0,-0.0,0.0,0.0,normal
1276408776.04,174,2.48876953707,0.0,0.0946634406753,0.00653594771242,1.0,-0.0,0.0,0.0,normal
1276408821.04,153,2.05426201877,0.0,0.0199470031322,0.00757575757576,1.0,-0.0,0.0,0.0,normal
1276408866.04,139,2.03200426063,0.0,0.0,0.00847457627119,1.0,-0.0,0.0,0.0,normal
1276408911.04,152,1.87650879919,0.0,0.0207125595709,0.00763358778626,1.0,-0.0,0.0,0.0,normal
1276408956.04,171,2.15625105788,0.0,0.00435657433256,0.00666666666667,1.0,-0.0,0.0,0.0,normal
1276409001.04,161,2.22349988733,0.0,0.0380508820404,0.00714285714286,1.0,-0.0,0.0,0.0,normal
1276409046.04,168,2.26019120992,0.0,0.0377529439797,0.00680272108844,1.0,-0.0,0.0,0.0,normal
1276409091.04,149,2.10481490051,0.0,0.025280836626,0.0078125,1.0,-0.0,0.0,0.0,normal
1276409136.04,136,1.17433807463,0.0,0.0,0.00869565217391,1.0,-0.0,0.0,0.0,normal
1276409181.04,152,2.06482848762,0.0,0.0141683900265,0.00763358778626,1.0,-0.0,0.0,0.0,normal
1276409226.04,150,2.1235379567,0.0,0.0475192532779,0.0077519379845,1.0,-0.0,0.0,0.0,normal
1276409271.04,310,1.91976269679,0.0,0.0624786323995,0.00346020761246,1.0,-0.0,0.0,0.0,normal
1276409316.04,429,1.56820363664,0.0,0.0483073719954,0.00245098039216,1.0,-0.0,0.0,0.0,normal
1276409361.04,556,1.97437306276,0.0,0.0612901691861,0.0018691588785,1.0,-0.0,0.0,0.0,normal
1276409406.04,672,2.67177714186,0.0,0.128488004719,0.00153609831029,1.0,-0.0,0.0,0.0,normal
1276409451.04,613,2.59897526126,0.0,0.145832971126,0.00168918918919,1.0,-0.0,0.0,0.0,normal
1276409496.04,591,2.42693777028,0.0,0.13403444664,0.00175438596491,1.0,-0.0,0.0,0.0,normal
